step,epoch,time_s,loss,lr,grad_norm,vram_gb,peak_vram_gb,sec_per_step
3790,5,28596,0.049142,7.04e-05,0.0365,3.97,7.80,7.5
3800,5,28671,0.036990,7.02e-05,0.0461,3.97,7.80,7.5
3810,5,28746,0.033037,7.01e-05,0.0342,3.97,7.80,7.5
3820,5,28821,0.044145,6.99e-05,0.0389,3.97,7.80,7.5
3830,5,28896,0.036993,6.98e-05,0.0437,3.97,7.80,7.5
3840,5,28971,0.026943,6.97e-05,0.0325,3.97,7.80,7.5
3850,5,29046,0.040253,6.95e-05,0.0609,3.97,7.80,7.5
3860,5,29121,0.049213,6.94e-05,0.0437,3.97,7.80,7.5
3870,5,29196,0.030398,6.92e-05,0.0450,3.97,7.80,7.5
3880,5,29271,0.039614,6.91e-05,0.0374,3.97,7.80,7.5
3890,5,29346,0.042935,6.89e-05,0.0528,3.97,7.80,7.5
3900,5,29421,0.040493,6.88e-05,0.0419,3.97,7.80,7.5
3910,5,29496,0.035790,6.86e-05,0.0455,3.97,7.80,7.5
3920,5,29571,0.045304,6.85e-05,0.0420,3.97,7.80,7.5
3930,5,29646,0.034586,6.83e-05,0.0439,3.97,7.80,7.5
3940,5,29721,0.049822,6.82e-05,0.0746,3.97,7.80,7.5
3950,5,29796,0.044877,6.80e-05,0.0683,3.97,7.80,7.5
3960,5,29871,0.045130,6.79e-05,0.0604,3.97,7.80,7.5
3970,5,29946,0.040887,6.77e-05,0.0584,3.97,7.80,7.5
3980,5,30021,0.045485,6.76e-05,0.0743,3.97,7.80,7.5
3990,5,30096,0.049116,6.74e-05,0.0605,3.97,7.80,7.5
4000,5,30171,0.032756,6.73e-05,0.0422,3.97,7.80,7.5
4010,5,30247,0.030612,6.71e-05,0.0672,3.97,7.80,7.5
4020,5,30322,0.044410,6.70e-05,0.1026,3.97,7.80,7.5
4030,5,30398,0.043773,6.68e-05,0.0782,3.97,7.80,7.5
4040,5,30473,0.055170,6.67e-05,0.0966,3.97,7.80,7.5
4050,5,30549,0.030486,6.65e-05,0.0291,3.97,7.80,7.5
4060,5,30624,0.029837,6.64e-05,0.0300,3.97,7.80,7.5
4070,5,30700,0.054449,6.62e-05,0.1201,3.97,7.80,7.5
4080,5,30776,0.042207,6.61e-05,0.0465,3.97,7.80,7.5
4090,5,30852,0.060317,6.59e-05,0.0625,3.97,7.80,7.5
4100,5,30928,0.032301,6.58e-05,0.0413,3.97,7.80,7.5
4110,5,31004,0.031704,6.56e-05,0.0350,3.97,7.80,7.5
4120,5,31080,0.039006,6.55e-05,0.0478,3.97,7.80,7.5
4130,5,31174,0.037707,6.53e-05,0.0406,3.97,7.80,7.5
4140,5,31257,0.064888,6.51e-05,0.2417,3.97,7.80,7.5
4150,5,31349,0.053482,6.50e-05,0.2603,3.98,7.80,7.5
4160,5,31426,0.054329,6.48e-05,0.0573,3.97,7.80,7.5
4170,5,31503,0.052118,6.47e-05,0.0940,3.97,7.80,7.5
4180,5,31581,0.051483,6.45e-05,0.0864,3.97,7.80,7.5
4190,5,31659,0.042342,6.44e-05,0.1161,3.97,7.80,7.5
4200,5,31736,0.028810,6.42e-05,0.0301,3.97,7.80,7.5
4210,5,31818,0.035303,6.41e-05,0.0361,3.97,7.80,7.5
4220,5,31906,0.039303,6.39e-05,0.0494,3.97,7.80,7.6
4230,5,31984,0.047663,6.38e-05,0.0456,3.97,7.80,7.6
4240,5,32061,0.043794,6.36e-05,0.0646,3.97,7.80,7.6
4250,5,32139,0.042999,6.35e-05,0.1081,3.97,7.80,7.6
4260,5,32216,0.039102,6.33e-05,0.0497,3.97,7.80,7.6
4270,5,32295,0.042696,6.31e-05,0.0885,3.97,7.80,7.6
4280,5,32374,0.034705,6.30e-05,0.0365,3.97,7.80,7.6
4290,5,32571,0.045253,6.28e-05,0.0544,3.97,7.80,7.6
4300,5,32649,0.043220,6.27e-05,0.0714,3.97,7.80,7.6
4310,5,32837,0.035533,6.25e-05,0.0806,3.97,7.80,7.6
4320,5,32914,0.028771,6.24e-05,0.0277,3.97,7.80,7.6
4330,5,32991,0.036532,6.22e-05,0.0466,3.97,7.80,7.6
4340,5,33069,0.046001,6.21e-05,0.0730,3.97,7.80,7.6
4350,5,33146,0.057764,6.19e-05,0.0473,3.97,7.80,7.6
4360,5,33224,0.063275,6.18e-05,0.0715,3.97,7.80,7.6
4370,5,33301,0.028533,6.16e-05,0.0522,3.97,7.80,7.6
4380,5,33384,0.038306,6.14e-05,0.0405,3.97,7.80,7.6
4390,5,33462,0.053373,6.13e-05,0.0840,3.97,7.80,7.6
4400,5,33539,0.039184,6.11e-05,0.0375,3.97,7.80,7.6
4410,5,33617,0.033168,6.10e-05,0.0378,3.97,7.80,7.6
4420,5,33694,0.045668,6.08e-05,0.0689,3.97,7.80,7.6
4430,5,33772,0.040199,6.07e-05,0.0356,3.97,7.80,7.6
4440,5,33849,0.039178,6.05e-05,0.0603,3.97,7.80,7.6
4450,5,33925,0.051909,6.03e-05,0.0562,3.97,7.80,7.6
4460,5,34002,0.050242,6.02e-05,0.0803,3.97,7.80,7.6
4470,5,34079,0.038027,6.00e-05,0.0519,3.97,7.80,7.6
4480,5,34156,0.036586,5.99e-05,0.0494,3.97,7.80,7.6
4490,5,34232,0.045369,5.97e-05,0.0519,3.97,7.80,7.6
4500,5,34309,0.049504,5.96e-05,0.0402,3.97,7.80,7.6
4510,5,34396,0.038928,5.94e-05,0.0323,3.97,7.80,7.6
4520,5,34532,0.052199,5.92e-05,0.0783,3.97,7.80,7.6
4530,5,34608,0.048212,5.91e-05,0.0582,3.98,7.80,7.6
4540,5,34685,0.038683,5.89e-05,0.0385,3.97,7.80,7.6
4550,5,34762,0.037336,5.88e-05,0.0913,3.97,7.80,7.6
4560,5,34838,0.033200,5.86e-05,0.0340,3.97,7.80,7.6
4570,5,34915,0.048034,5.85e-05,0.0720,3.97,7.80,7.6
4580,5,34991,0.050464,5.83e-05,0.0697,3.97,7.80,7.6
4590,5,35068,0.030553,5.81e-05,0.0466,3.97,7.80,7.6
4600,5,35146,0.044677,5.80e-05,0.0666,3.97,7.80,7.6
4610,5,35224,0.040653,5.78e-05,0.1117,3.97,7.80,7.6
4620,5,35301,0.030269,5.77e-05,0.0423,3.97,7.80,7.6
4630,6,35382,0.032028,5.75e-05,0.0506,3.97,7.80,7.6
4640,6,35460,0.033035,5.73e-05,0.0970,3.97,7.80,7.6
4650,6,35537,0.038885,5.72e-05,0.0758,3.97,7.80,7.6
4660,6,35614,0.033936,5.70e-05,0.0450,3.97,7.80,7.6
4670,6,35692,0.039074,5.69e-05,0.0729,3.97,7.80,7.6
4680,6,35769,0.040712,5.67e-05,0.0600,3.97,7.80,7.6
4690,6,35847,0.041836,5.66e-05,0.0482,3.97,7.80,7.6
4700,6,35949,0.044697,5.64e-05,0.0704,3.97,7.80,7.6
4710,6,36030,0.033881,5.62e-05,0.0347,3.97,7.80,7.6
4720,6,36126,0.033111,5.61e-05,0.0534,3.97,7.80,7.6
4730,6,36218,0.041021,5.59e-05,0.0602,3.97,7.80,7.6
4740,6,36311,0.033535,5.58e-05,0.0396,3.97,7.80,7.7
4750,6,36388,0.050402,5.56e-05,0.0626,3.97,7.80,7.7
4760,6,36481,0.042707,5.54e-05,0.0792,3.97,7.80,7.7
4770,6,36558,0.033100,5.53e-05,0.0430,3.97,7.80,7.7
4780,6,36635,0.032260,5.51e-05,0.0497,3.97,7.80,7.7
4790,6,36712,0.056015,5.50e-05,0.1143,3.97,7.80,7.7
4800,6,36858,0.051902,5.48e-05,0.0505,3.97,7.80,7.7
4810,6,36934,0.029317,5.46e-05,0.0371,3.97,7.80,7.7
4820,6,37011,0.043204,5.45e-05,0.0782,3.97,7.80,7.7
4830,6,37088,0.042671,5.43e-05,0.0429,3.97,7.80,7.7
4840,6,37166,0.048223,5.42e-05,0.0495,3.97,7.80,7.7
4850,6,37246,0.055361,5.40e-05,0.0627,3.97,7.80,7.7
4860,6,37326,0.065788,5.38e-05,0.0842,3.97,7.80,7.7
4870,6,37403,0.036975,5.37e-05,0.0915,3.97,7.80,7.7
4880,6,37482,0.038722,5.35e-05,0.0625,3.97,7.80,7.7
4890,6,37562,0.057348,5.34e-05,0.0618,3.97,7.80,7.7
4900,6,37640,0.030640,5.32e-05,0.0349,3.97,7.80,7.7
4910,6,37719,0.040837,5.30e-05,0.0438,3.98,7.80,7.7
4920,6,37797,0.040883,5.29e-05,0.0398,3.97,7.80,7.7
4930,6,37874,0.032317,5.27e-05,0.0428,3.97,7.80,7.7
4940,6,37951,0.037233,5.26e-05,0.0544,3.97,7.80,7.7
4950,6,38028,0.041087,5.24e-05,0.0596,3.97,7.80,7.7
4960,6,38105,0.038164,5.22e-05,0.0366,3.97,7.80,7.7
4970,6,38183,0.033826,5.21e-05,0.0531,3.97,7.80,7.7
4980,6,38260,0.036839,5.19e-05,0.0431,3.97,7.80,7.7
4990,6,38337,0.038846,5.18e-05,0.0488,3.97,7.80,7.7
5000,6,38439,0.036109,5.16e-05,0.0427,3.97,7.80,7.7
